id,source,path,label,media_type,fps,frames,width,height,signer,session,split
kag_3cfef90ff970eadf299468bf0bfae618,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/3cfef90ff970eadf299468bf0bfae618.jpg,j,image,0.0,1,,,,,train
kag_759759fe70c8f9a6efd5dbfeceeb4d0f,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/759759fe70c8f9a6efd5dbfeceeb4d0f.jpg,j,image,0.0,1,,,,,train
kag_c7f7c56511955260386370c10c72a0b8,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/c7f7c56511955260386370c10c72a0b8.jpg,j,image,0.0,1,,,,,train
kag_fcf7c5b54361aa99201b8b037fad9b4d,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/fcf7c5b54361aa99201b8b037fad9b4d.jpg,j,image,0.0,1,,,,,train
kag_b51c754458d6ade5de30f2181d4ce7bb,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/b51c754458d6ade5de30f2181d4ce7bb.jpg,j,image,0.0,1,,,,,train
kag_a324257c8a90229d363f13c507b853b5,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/a324257c8a90229d363f13c507b853b5.jpg,j,image,0.0,1,,,,,val
kag_9a8a010c39bdfcd10c4f1db446527a76,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/9a8a010c39bdfcd10c4f1db446527a76.jpg,j,image,0.0,1,,,,,train
kag_da06eb62fbd3551b4669c48240bbc4b9,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/da06eb62fbd3551b4669c48240bbc4b9.jpg,j,image,0.0,1,,,,,train
kag_a147197067ade96c14d86e03b47561b5,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/a147197067ade96c14d86e03b47561b5.jpg,j,image,0.0,1,,,,,train
kag_65df70bf7a5fa8ae967e11fb746c0192,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/65df70bf7a5fa8ae967e11fb746c0192.jpg,j,image,0.0,1,,,,,train
kag_b636b1c1733f34e7f65c09bcbfab7bb9,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/b636b1c1733f34e7f65c09bcbfab7bb9.jpg,j,image,0.0,1,,,,,train
kag_53d81b1034496fb6a2d34b161e4c183a,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/53d81b1034496fb6a2d34b161e4c183a.jpg,j,image,0.0,1,,,,,train
kag_2571011e9d72504a190d613683edcba1,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/2571011e9d72504a190d613683edcba1.jpg,j,image,0.0,1,,,,,train
kag_a98a720c357fa4c561898ab5ab30d0b4,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/a98a720c357fa4c561898ab5ab30d0b4.jpg,j,image,0.0,1,,,,,train
kag_ba5194b3bf10afd6043dbdf6108baa13,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/ba5194b3bf10afd6043dbdf6108baa13.jpg,j,image,0.0,1,,,,,train
kag_31a8edee4fe3f5d0d5e7b393b198a25f,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/31a8edee4fe3f5d0d5e7b393b198a25f.jpg,j,image,0.0,1,,,,,train
kag_467da0d8063cb571f952102961651c92,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/467da0d8063cb571f952102961651c92.jpg,j,image,0.0,1,,,,,val
kag_0522bb550cf05bf67eed58fa397040cd,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/0522bb550cf05bf67eed58fa397040cd.jpg,j,image,0.0,1,,,,,test
kag_fc3183dd494e277824c0b9b5a5efe7b3,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/fc3183dd494e277824c0b9b5a5efe7b3.jpg,j,image,0.0,1,,,,,train
kag_39a268757b624b98f9c5a29ee32d65d7,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/39a268757b624b98f9c5a29ee32d65d7.jpg,j,image,0.0,1,,,,,train
kag_1c0f57ba5689307e615be88afbee6811,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/1c0f57ba5689307e615be88afbee6811.jpg,j,image,0.0,1,,,,,train
kag_a4e8837b62828390cb36c6baa079ee6f,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/a4e8837b62828390cb36c6baa079ee6f.jpg,j,image,0.0,1,,,,,train
kag_7443ee75cba0eb7f2c677c0a13cca4a3,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/7443ee75cba0eb7f2c677c0a13cca4a3.jpg,j,image,0.0,1,,,,,train
kag_a286c3974950379c4a2bc590827fb6a3,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/a286c3974950379c4a2bc590827fb6a3.jpg,j,image,0.0,1,,,,,test
kag_434a7964ca32cfcc0a53208908d2931d,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/434a7964ca32cfcc0a53208908d2931d.jpg,j,image,0.0,1,,,,,train
kag_d7ad00c6858abd4dbff3bd0bc4265c9c,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/d7ad00c6858abd4dbff3bd0bc4265c9c.jpg,j,image,0.0,1,,,,,train
kag_c5ec0e6c08470dcfb46f0bcb30ec6ecc,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/c5ec0e6c08470dcfb46f0bcb30ec6ecc.jpg,j,image,0.0,1,,,,,train
kag_fa0291b471a531c6b0e447ebe0212023,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/fa0291b471a531c6b0e447ebe0212023.jpg,j,image,0.0,1,,,,,train
kag_408028e124c77d02f89cbc2bf38cb1bf,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/408028e124c77d02f89cbc2bf38cb1bf.jpg,j,image,0.0,1,,,,,test
kag_f06cdda5bd5cff174f6d42455a17726e,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/f06cdda5bd5cff174f6d42455a17726e.jpg,j,image,0.0,1,,,,,test
kag_cdc1fb0d482c35128f4a1b0215cc209f,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/cdc1fb0d482c35128f4a1b0215cc209f.jpg,j,image,0.0,1,,,,,train
kag_51c68ea6d2455f0bcc9a26efd7fdcc3d,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/51c68ea6d2455f0bcc9a26efd7fdcc3d.jpg,j,image,0.0,1,,,,,test
kag_0aaabeef6e341da9ab9947a0de08ad8d,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/0aaabeef6e341da9ab9947a0de08ad8d.jpg,j,image,0.0,1,,,,,train
kag_4d622e8f9999e61c85aba0d3dca894c6,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/4d622e8f9999e61c85aba0d3dca894c6.jpg,j,image,0.0,1,,,,,train
kag_68bb9eb20cf333d0ef2112a7fc8cc0af,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/68bb9eb20cf333d0ef2112a7fc8cc0af.jpg,j,image,0.0,1,,,,,train
kag_dbec7f5e11c3ac52761ce4f6841904d2,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/dbec7f5e11c3ac52761ce4f6841904d2.jpg,j,image,0.0,1,,,,,train
kag_56b50c74b4282de1920e8cd4571eab81,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/56b50c74b4282de1920e8cd4571eab81.jpg,j,image,0.0,1,,,,,train
kag_585bcc252fd3ec9f4e904f31099c18d2,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/585bcc252fd3ec9f4e904f31099c18d2.jpg,j,image,0.0,1,,,,,train
kag_fbf6d6c08207dad570c0b37180593f79,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/fbf6d6c08207dad570c0b37180593f79.jpg,j,image,0.0,1,,,,,train
kag_302f5a50f93024b9b7d11402c7c19361,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/302f5a50f93024b9b7d11402c7c19361.jpg,j,image,0.0,1,,,,,train
kag_112b2a48590383932fd4109349ef75f6,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/112b2a48590383932fd4109349ef75f6.jpg,j,image,0.0,1,,,,,test
kag_1769ec360b3a34f5a61baf7244735598,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/1769ec360b3a34f5a61baf7244735598.jpg,j,image,0.0,1,,,,,val
kag_e3e70bcfeca6252452a6ed3fcc87b4b2,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/e3e70bcfeca6252452a6ed3fcc87b4b2.jpg,j,image,0.0,1,,,,,train
kag_9b227d1d0cf2e540d02128bf185c750c,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/9b227d1d0cf2e540d02128bf185c750c.jpg,j,image,0.0,1,,,,,val
kag_60a5a087fffa9b383c17d26096ec2baf,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/60a5a087fffa9b383c17d26096ec2baf.jpg,j,image,0.0,1,,,,,train
kag_f8a1db7b27457c21b259c1cdfbb98966,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/f8a1db7b27457c21b259c1cdfbb98966.jpg,j,image,0.0,1,,,,,train
kag_a6daa7b6b178317d2719e55faa92bb43,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/a6daa7b6b178317d2719e55faa92bb43.jpg,j,image,0.0,1,,,,,train
kag_65091b919725699b156b1e1a2236b5fa,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/65091b919725699b156b1e1a2236b5fa.jpg,j,image,0.0,1,,,,,val
kag_337c87ffcb6b63bd727864d54354adc6,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/337c87ffcb6b63bd727864d54354adc6.jpg,j,image,0.0,1,,,,,test
kag_b88c5974228b0406f78a4522a20b8912,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/b88c5974228b0406f78a4522a20b8912.jpg,j,image,0.0,1,,,,,train
kag_c630de739c825c6b45332061f640e6c2,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/c630de739c825c6b45332061f640e6c2.jpg,j,image,0.0,1,,,,,test
kag_8f97a3944de35c57254fc4e870bf6de3,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/8f97a3944de35c57254fc4e870bf6de3.jpg,j,image,0.0,1,,,,,train
kag_6c0f0be1f6a01517f0e8820549192581,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/6c0f0be1f6a01517f0e8820549192581.jpg,j,image,0.0,1,,,,,test
kag_b1be53ef1a1e8a52ee138f60c6874244,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/b1be53ef1a1e8a52ee138f60c6874244.jpg,j,image,0.0,1,,,,,train
kag_46dff61422bf19f466426f3438b434c9,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/46dff61422bf19f466426f3438b434c9.jpg,j,image,0.0,1,,,,,train
kag_60eb2521e0c2786691e24f98ed7c0b95,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/60eb2521e0c2786691e24f98ed7c0b95.jpg,j,image,0.0,1,,,,,train
kag_84c7c9117413dfbc49cee6a6c3f85d40,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/84c7c9117413dfbc49cee6a6c3f85d40.jpg,j,image,0.0,1,,,,,test
kag_a9ed227c2f681befab33304d764a0f21,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/a9ed227c2f681befab33304d764a0f21.jpg,j,image,0.0,1,,,,,train
kag_31c357d69ad4c26310fa154ce9663697,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/31c357d69ad4c26310fa154ce9663697.jpg,j,image,0.0,1,,,,,train
kag_0faf9ec99f507de5180a0852e47920c8,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/0faf9ec99f507de5180a0852e47920c8.jpg,j,image,0.0,1,,,,,train
kag_cfcde2d300fe5575255b9a37cfbeac48,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/cfcde2d300fe5575255b9a37cfbeac48.jpg,j,image,0.0,1,,,,,test
kag_cd0e5332bd424c763b190776e88d6c8b,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/cd0e5332bd424c763b190776e88d6c8b.jpg,j,image,0.0,1,,,,,train
kag_99dd8b8c933d8810bc9d6373b7455d71,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/99dd8b8c933d8810bc9d6373b7455d71.jpg,j,image,0.0,1,,,,,train
kag_2ae010c49c208267eed0333ff17808b4,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/2ae010c49c208267eed0333ff17808b4.jpg,j,image,0.0,1,,,,,train
kag_6d3d71d7839142e866b8750394cf872d,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/6d3d71d7839142e866b8750394cf872d.jpg,j,image,0.0,1,,,,,train
kag_a5cf874e8105fdc7918399202e91f9c5,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/a5cf874e8105fdc7918399202e91f9c5.jpg,j,image,0.0,1,,,,,train
kag_21e7f6c9a19404e848863265823d9366,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/21e7f6c9a19404e848863265823d9366.jpg,j,image,0.0,1,,,,,val
kag_9bc762cb1ea602a090c2124581ea4151,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/9bc762cb1ea602a090c2124581ea4151.jpg,j,image,0.0,1,,,,,train
kag_0702ce95fbd44f08143379c74c95d076,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/0702ce95fbd44f08143379c74c95d076.jpg,j,image,0.0,1,,,,,train
kag_b60d6d099978090f6ddcf18d48bb59de,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/b60d6d099978090f6ddcf18d48bb59de.jpg,j,image,0.0,1,,,,,train
kag_5117da4ef0b33cee9ec42c818b60815a,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/5117da4ef0b33cee9ec42c818b60815a.jpg,j,image,0.0,1,,,,,train
kag_347084d7a363a64852dd7448de5b2d64,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/347084d7a363a64852dd7448de5b2d64.jpg,j,image,0.0,1,,,,,train
kag_ad26e1b9c8dc7895a21bebe026638bc9,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/ad26e1b9c8dc7895a21bebe026638bc9.jpg,j,image,0.0,1,,,,,train
kag_6a1b3363e53ce30dba039dbc1f9dbbbc,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/6a1b3363e53ce30dba039dbc1f9dbbbc.jpg,j,image,0.0,1,,,,,val
kag_4a5209437cedb969d3dbaaf08d533e48,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/4a5209437cedb969d3dbaaf08d533e48.jpg,j,image,0.0,1,,,,,train
kag_df31ac6c6765cc19ea03b8a380730676,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/df31ac6c6765cc19ea03b8a380730676.jpg,j,image,0.0,1,,,,,test
kag_7064a49fa9838b96c8fa7965599c9008,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/7064a49fa9838b96c8fa7965599c9008.jpg,j,image,0.0,1,,,,,train
kag_50272d5bb48b5a6e02c0664b38ee7896,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/50272d5bb48b5a6e02c0664b38ee7896.jpg,j,image,0.0,1,,,,,train
kag_8241edee15d2a2169e39620fa8b40882,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/8241edee15d2a2169e39620fa8b40882.jpg,j,image,0.0,1,,,,,train
kag_6aa379a6c8d706f4ed4f003336463918,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/6aa379a6c8d706f4ed4f003336463918.jpg,j,image,0.0,1,,,,,train
kag_a1e9b9544f4489127bc7b2114f355c2e,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/a1e9b9544f4489127bc7b2114f355c2e.jpg,j,image,0.0,1,,,,,train
kag_e03948f6011492366b40ab72f8a8d8b5,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/e03948f6011492366b40ab72f8a8d8b5.jpg,j,image,0.0,1,,,,,test
kag_f076e7dbcded2d005fc1d8f5087d8192,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/f076e7dbcded2d005fc1d8f5087d8192.jpg,j,image,0.0,1,,,,,train
kag_9b199a8260ad7cfd9287682f342d1258,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/9b199a8260ad7cfd9287682f342d1258.jpg,j,image,0.0,1,,,,,train
kag_d1cb7f13852379dbd8a59ceaae9f624e,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/d1cb7f13852379dbd8a59ceaae9f624e.jpg,j,image,0.0,1,,,,,test
kag_4a2f3f4f3b62c4f29e063eae4eed9a9d,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/4a2f3f4f3b62c4f29e063eae4eed9a9d.jpg,j,image,0.0,1,,,,,train
kag_236108a18f792153e5231e687bcfecc7,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/236108a18f792153e5231e687bcfecc7.jpg,j,image,0.0,1,,,,,val
kag_475f2e1eadf0fc944274fe2e11ff2bc9,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/475f2e1eadf0fc944274fe2e11ff2bc9.jpg,j,image,0.0,1,,,,,test
kag_46659624cbecb94762207287542a0ada,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/46659624cbecb94762207287542a0ada.jpg,j,image,0.0,1,,,,,train
kag_c3de95581ee3e5e72322df65375206bf,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/c3de95581ee3e5e72322df65375206bf.jpg,j,image,0.0,1,,,,,test
kag_49c3f02b6aa49808bc17dfffc6c86c42,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/49c3f02b6aa49808bc17dfffc6c86c42.jpg,j,image,0.0,1,,,,,train
kag_6b4832889650c4397d3735c6ebbd2e14,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/6b4832889650c4397d3735c6ebbd2e14.jpg,j,image,0.0,1,,,,,train
kag_6332d2779d88eab6e7bb4b86eb82a299,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/6332d2779d88eab6e7bb4b86eb82a299.jpg,j,image,0.0,1,,,,,train
kag_2e6e07212b88c2aef803d5fc1034a121,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/2e6e07212b88c2aef803d5fc1034a121.jpg,j,image,0.0,1,,,,,test
kag_0e8f456983843343ff29bd5b13a3e626,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/0e8f456983843343ff29bd5b13a3e626.jpg,j,image,0.0,1,,,,,val
kag_6e4423c46c5aeccfac9fef4a91a7a6d7,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/6e4423c46c5aeccfac9fef4a91a7a6d7.jpg,j,image,0.0,1,,,,,val
kag_7f7c1f4143b7499a93622ec3fe251070,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/J/7f7c1f4143b7499a93622ec3fe251070.jpg,j,image,0.0,1,,,,,train
